Hugo_Symbol	All	TNBC	ER+	ER-	LumA	LumB	Basal	Her2
ATP11C	0.0064794816414686825	0.008	0.00847457627118644	0.0	0.004784688995215311	0.008928571428571428	0.0	0.018867924528301886
ATP12A	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
ATP13A1	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.009708737864077669	0.0	0.0	0.0	0.03773584905660377
ATP13A2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
ATP13A3	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
ATP13A4	0.008639308855291577	0.008	0.00847457627118644	0.009708737864077669	0.004784688995215311	0.008928571428571428	0.012345679012345678	0.018867924528301886
ATP13A5	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
ATP1A1	0.0064794816414686825	0.008	0.00847457627118644	0.0	0.0	0.017857142857142856	0.012345679012345678	0.0
ATP1A2	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.0	0.008928571428571428	0.012345679012345678	0.0
ATP1A3	0.01079913606911447	0.008	0.00847457627118644	0.019417475728155338	0.009569377990430622	0.008928571428571428	0.024691358024691357	0.0
ATP1A4	0.019438444924406047	0.018666666666666668	0.01977401129943503	0.019417475728155338	0.004784688995215311	0.017857142857142856	0.012345679012345678	0.09433962264150944
ATP1B1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
ATP1B3	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
ATP1B4	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.0	0.017857142857142856	0.0	0.0
ATP2A1	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
ATP2A3	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
ATP2B1	0.0064794816414686825	0.005333333333333333	0.005649717514124294	0.009708737864077669	0.009569377990430622	0.0	0.012345679012345678	0.0
ATP2B2	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
ATP2B3	0.01079913606911447	0.008	0.00847457627118644	0.009708737864077669	0.009569377990430622	0.008928571428571428	0.024691358024691357	0.0
ATP2B4	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
ATP2C1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.012345679012345678	0.0
ATP2C2	0.0064794816414686825	0.0026666666666666666	0.002824858757062147	0.019417475728155338	0.004784688995215311	0.0	0.024691358024691357	0.0
ATP4A	0.01079913606911447	0.005333333333333333	0.005649717514124294	0.02912621359223301	0.009569377990430622	0.0	0.024691358024691357	0.018867924528301886
ATP5A1	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
ATP5B	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
ATP5C1	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
ATP5F1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.0
ATP6V0A2	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.009569377990430622	0.0	0.0	0.0
ATP6V0A4	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.0	0.018867924528301886
ATP6V0B	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
ATP6V0D2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
ATP6V0E1	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
ATP6V0E2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
ATP6V1B1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
ATP6V1B2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
ATP6V1C1	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
ATP6V1G2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
ATP6V1H	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
ATP7A	0.01079913606911447	0.013333333333333334	0.014124293785310734	0.0	0.004784688995215311	0.017857142857142856	0.0	0.03773584905660377
ATP7B	0.0021598272138228943	0.0	0.0	0.0	0.0	0.0	0.0	0.018867924528301886
ATP8A1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
ATP8B1	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.0	0.008928571428571428	0.012345679012345678	0.0
ATP8B2	0.0064794816414686825	0.005333333333333333	0.002824858757062147	0.019417475728155338	0.004784688995215311	0.0	0.012345679012345678	0.018867924528301886
ATP8B3	0.008639308855291577	0.010666666666666666	0.011299435028248588	0.0	0.014354066985645933	0.0	0.0	0.018867924528301886
ATP8B4	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.004784688995215311	0.0	0.0	0.0
ATP9A	0.008639308855291577	0.008	0.005649717514124294	0.019417475728155338	0.004784688995215311	0.017857142857142856	0.012345679012345678	0.0
ATP9B	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
ATPAF1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
ATPBD4	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
ATPGD1	0.004319654427645789	0.0026666666666666666	0.0	0.019417475728155338	0.0	0.0	0.012345679012345678	0.018867924528301886
ATPIF1	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.004784688995215311	0.0	0.0	0.0
ATR	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.009708737864077669	0.0	0.008928571428571428	0.0	0.018867924528301886
ATRN	0.01079913606911447	0.010666666666666666	0.011299435028248588	0.009708737864077669	0.004784688995215311	0.008928571428571428	0.012345679012345678	0.018867924528301886
ATRNL1	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.004784688995215311	0.008928571428571428	0.0	0.0
ATRX	0.019438444924406047	0.024	0.025423728813559324	0.0	0.009569377990430622	0.03571428571428571	0.012345679012345678	0.03773584905660377
ATXN1	0.0064794816414686825	0.0026666666666666666	0.002824858757062147	0.019417475728155338	0.004784688995215311	0.0	0.024691358024691357	0.0
ATXN10	0.0064794816414686825	0.005333333333333333	0.005649717514124294	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.018867924528301886
ATXN1L	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
ATXN2	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.009708737864077669	0.0	0.0	0.0	0.03773584905660377
ATXN2L	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.012345679012345678	0.0
ATXN3L	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.012345679012345678	0.0
ATXN7L1	0.0064794816414686825	0.0	0.0	0.02912621359223301	0.0	0.0	0.037037037037037035	0.0
AUP1	0.004319654427645789	0.0026666666666666666	0.0	0.019417475728155338	0.0	0.0	0.024691358024691357	0.0
AURKA	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
AURKAIP1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
AURKC	0.0021598272138228943	0.0	0.0	0.0	0.0	0.0	0.0	0.018867924528301886
AUTS2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
AVIL	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
AVL9	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
AVPI1	0.008639308855291577	0.010666666666666666	0.011299435028248588	0.0	0.014354066985645933	0.0	0.0	0.018867924528301886
AVPR1B	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
AWAT1	0.0064794816414686825	0.0026666666666666666	0.002824858757062147	0.019417475728155338	0.004784688995215311	0.0	0.024691358024691357	0.0
AWAT2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
AXIN1	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
AXL	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
AZGP1	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
AZGP1P1	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.0	0.018867924528301886
AZI1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
AZI2	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
B2M	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.0	0.008928571428571428	0.0	0.018867924528301886
B3GALNT1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
B3GALT2	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
B3GALT4	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.0	0.018867924528301886
B3GALT5	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
B3GAT1	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
B3GAT2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
B3GAT3	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.004784688995215311	0.0	0.0	0.0
B3GNT1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
B3GNT2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
B3GNT3	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
B3GNT4	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
B3GNT7	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
B3GNT8	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
B3GNT9	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.0
B4GALNT3	0.004319654427645789	0.0	0.0	0.009708737864077669	0.0	0.0	0.024691358024691357	0.0
B4GALT1	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
B4GALT4	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
B4GALT6	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
B9D1	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
B9D2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BAAT	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BACE1	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
BACE2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BACH1	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
BACH2	0.0064794816414686825	0.008	0.00847457627118644	0.0	0.004784688995215311	0.017857142857142856	0.0	0.0
BAD	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.0	0.0
BAG3	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
BAG4	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BAGE2	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BAHCC1	0.012958963282937365	0.013333333333333334	0.011299435028248588	0.019417475728155338	0.004784688995215311	0.008928571428571428	0.012345679012345678	0.03773584905660377
BAHD1	0.0064794816414686825	0.005333333333333333	0.002824858757062147	0.019417475728155338	0.0	0.0	0.024691358024691357	0.018867924528301886
BAI1	0.01079913606911447	0.005333333333333333	0.005649717514124294	0.02912621359223301	0.0	0.008928571428571428	0.037037037037037035	0.018867924528301886
BAI2	0.004319654427645789	0.005333333333333333	0.0	0.019417475728155338	0.0	0.0	0.012345679012345678	0.018867924528301886
BAI3	0.01079913606911447	0.010666666666666666	0.00847457627118644	0.019417475728155338	0.004784688995215311	0.008928571428571428	0.012345679012345678	0.03773584905660377
BAIAP2	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.009569377990430622	0.0	0.0	0.0
BAIAP2L2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BAIAP3	0.008639308855291577	0.008	0.00847457627118644	0.009708737864077669	0.004784688995215311	0.0	0.024691358024691357	0.018867924528301886
BAK1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BANK1	0.008639308855291577	0.005333333333333333	0.002824858757062147	0.02912621359223301	0.0	0.0	0.037037037037037035	0.018867924528301886
BAP1	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.0	0.018867924528301886
BARD1	0.004319654427645789	0.0	0.0	0.019417475728155338	0.0	0.0	0.024691358024691357	0.0
BARX2	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
BAT2	0.0021598272138228943	0.0	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BAT2L1	0.01079913606911447	0.010666666666666666	0.011299435028248588	0.009708737864077669	0.009569377990430622	0.008928571428571428	0.0	0.018867924528301886
BAT2L2	0.008639308855291577	0.010666666666666666	0.011299435028248588	0.0	0.004784688995215311	0.026785714285714284	0.0	0.0
BAT5	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BAZ1A	0.01079913606911447	0.005333333333333333	0.005649717514124294	0.02912621359223301	0.004784688995215311	0.0	0.037037037037037035	0.018867924528301886
BAZ1B	0.008639308855291577	0.010666666666666666	0.011299435028248588	0.0	0.0	0.03571428571428571	0.0	0.0
BAZ2A	0.008639308855291577	0.008	0.00847457627118644	0.009708737864077669	0.004784688995215311	0.008928571428571428	0.0	0.03773584905660377
BAZ2B	0.012958963282937365	0.008	0.005649717514124294	0.038834951456310676	0.004784688995215311	0.0	0.024691358024691357	0.05660377358490566
BBS10	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BBS2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BBS5	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BBS7	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BBS9	0.004319654427645789	0.005333333333333333	0.0	0.019417475728155338	0.0	0.0	0.0	0.03773584905660377
BBX	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.0	0.008928571428571428	0.012345679012345678	0.0
BCAN	0.0064794816414686825	0.008	0.00847457627118644	0.0	0.009569377990430622	0.0	0.012345679012345678	0.0
BCAR3	0.008639308855291577	0.005333333333333333	0.005649717514124294	0.019417475728155338	0.004784688995215311	0.008928571428571428	0.024691358024691357	0.0
BCAS1	0.0064794816414686825	0.005333333333333333	0.002824858757062147	0.019417475728155338	0.0	0.008928571428571428	0.012345679012345678	0.018867924528301886
BCAS3	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BCAT1	0.0064794816414686825	0.0026666666666666666	0.002824858757062147	0.019417475728155338	0.0	0.008928571428571428	0.012345679012345678	0.018867924528301886
BCAT2	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BCCIP	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BCHE	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
BCKDHA	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BCKDK	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.0	0.0	0.012345679012345678	0.018867924528301886
BCL11A	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
BCL11B	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BCL2L11	0.0021598272138228943	0.0	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BCL2L12	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BCL3	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BCL6	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BCL6B	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BCL7B	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.004784688995215311	0.0	0.0	0.0
BCL9	0.0064794816414686825	0.0026666666666666666	0.002824858757062147	0.019417475728155338	0.0	0.008928571428571428	0.024691358024691357	0.0
BCL9L	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.004784688995215311	0.008928571428571428	0.0	0.0
BCLAF1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BCMO1	0.008639308855291577	0.010666666666666666	0.011299435028248588	0.0	0.014354066985645933	0.008928571428571428	0.0	0.0
BCO2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BCOR	0.008639308855291577	0.010666666666666666	0.011299435028248588	0.0	0.014354066985645933	0.008928571428571428	0.0	0.0
BCORL1	0.012958963282937365	0.013333333333333334	0.014124293785310734	0.009708737864077669	0.014354066985645933	0.017857142857142856	0.012345679012345678	0.0
BCR	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BDKRB2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BDNF	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BDP1	0.008639308855291577	0.010666666666666666	0.00847457627118644	0.009708737864077669	0.009569377990430622	0.008928571428571428	0.0	0.018867924528301886
BEND2	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.0	0.0	0.0	0.018867924528301886
BEND3	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.009708737864077669	0.0	0.008928571428571428	0.0	0.018867924528301886
BEND4	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.0	0.017857142857142856	0.0	0.0
BEND5	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BEND6	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BEND7	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BEST1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BEST2	0.0064794816414686825	0.005333333333333333	0.005649717514124294	0.009708737864077669	0.004784688995215311	0.008928571428571428	0.012345679012345678	0.0
BEST3	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BET1L	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BFAR	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BFSP1	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.018867924528301886
BGN	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BHLHE40	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BHLHE41	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BHMT	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BHMT2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BICD1	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BICD2	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BID	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BIN1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BIN2	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BIRC6	0.012958963282937365	0.013333333333333334	0.014124293785310734	0.009708737864077669	0.0	0.026785714285714284	0.012345679012345678	0.03773584905660377
BIRC7	0.0064794816414686825	0.008	0.005649717514124294	0.009708737864077669	0.009569377990430622	0.0	0.0	0.018867924528301886
BIRC8	0.0064794816414686825	0.008	0.00847457627118644	0.0	0.004784688995215311	0.008928571428571428	0.0	0.018867924528301886
BLM	0.012958963282937365	0.016	0.011299435028248588	0.019417475728155338	0.0	0.026785714285714284	0.0	0.05660377358490566
BLNK	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BLOC1S1	0.0021598272138228943	0.0026666666666666666	0.0	0.009708737864077669	0.004784688995215311	0.0	0.0	0.0
BLZF1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BMI1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.0
BMP10	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BMP15	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.004784688995215311	0.008928571428571428	0.0	0.0
BMP2	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.004784688995215311	0.008928571428571428	0.0	0.0
BMP2K	0.004319654427645789	0.005333333333333333	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.0	0.018867924528301886
BMP3	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BMP4	0.004319654427645789	0.0	0.0	0.019417475728155338	0.0	0.0	0.024691358024691357	0.0
BMP5	0.0021598272138228943	0.0	0.0	0.009708737864077669	0.0	0.0	0.012345679012345678	0.0
BMP6	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.0	0.0	0.018867924528301886
BMP8B	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.004784688995215311	0.0	0.0	0.0
BMPER	0.008639308855291577	0.008	0.00847457627118644	0.009708737864077669	0.0	0.017857142857142856	0.012345679012345678	0.018867924528301886
BMPR1B	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.004784688995215311	0.008928571428571428	0.0	0.0
BMPR2	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
BMS1	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.004784688995215311	0.008928571428571428	0.0	0.0
BMX	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.004784688995215311	0.0	0.012345679012345678	0.0
BNC1	0.01079913606911447	0.013333333333333334	0.014124293785310734	0.0	0.004784688995215311	0.008928571428571428	0.0	0.03773584905660377
BNC2	0.0064794816414686825	0.005333333333333333	0.005649717514124294	0.009708737864077669	0.0	0.017857142857142856	0.012345679012345678	0.0
BOC	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BOD1L	0.008639308855291577	0.008	0.005649717514124294	0.019417475728155338	0.0	0.008928571428571428	0.012345679012345678	0.03773584905660377
BPI	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BPIL2	0.004319654427645789	0.0026666666666666666	0.002824858757062147	0.009708737864077669	0.0	0.0	0.012345679012345678	0.018867924528301886
BPIL3	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BPNT1	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BPTF	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.004784688995215311	0.0	0.0	0.018867924528301886
BRAF	0.0064794816414686825	0.005333333333333333	0.002824858757062147	0.019417475728155338	0.004784688995215311	0.0	0.012345679012345678	0.018867924528301886
BRCA1	0.01511879049676026	0.008	0.005649717514124294	0.04854368932038835	0.009569377990430622	0.0	0.04938271604938271	0.018867924528301886
BRCA2	0.02159827213822894	0.018666666666666668	0.01977401129943503	0.02912621359223301	0.004784688995215311	0.017857142857142856	0.037037037037037035	0.07547169811320754
BRCC3	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.0	0.0	0.0	0.03773584905660377
BRD7	0.0021598272138228943	0.0026666666666666666	0.002824858757062147	0.0	0.0	0.008928571428571428	0.0	0.0
BRD8	0.004319654427645789	0.005333333333333333	0.005649717514124294	0.0	0.004784688995215311	0.008928571428571428	0.0	0.0
